TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2018-11-09 22:56:52.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-09 22:56:53.121,1.265508178045575,0.9723701764168069,-inf,1.245575616099951,0.7854973723706901,0.738591682628863,-inf,0.8000154116752413,1.002584061698544,0.5113097231446798,-inf,0.9657908687813751,0.6751817706722918,0.3249742068757841,-inf,0.5276797800897606,0.1695244135434617,0.1007207960870413,-inf,0.1080477192305413,747.8388278388279,833.6630036630037,0,832.0512820512821,657.5824175824176,0.301147,0.120178,0.937317,0.052338,3.446808,-0.515900,1,1,1,2,1,84.296875
2018-11-09 22:56:54.134,0.3092785800991337,0.5926659502312371,-inf,0.4210691965259476,0.3528278662438357,0.3312477524334197,-inf,0.3147578295472439,0.2387926694978835,0.4325009211903039,-inf,0.229589640195401,0.318849505712336,0.3827143617851879,-inf,0.2653301383074629,-0.04158867926024455,0.1106538619442694,-inf,-0.02050253277976076,746.2271062271062,826.4102564102565,0,807.8754578754579,735.7509157509157,0.253479,0.099976,0.943481,-0.418701,6.003876,-1.001892,1,1,1,2,1,84.296875
2018-11-09 22:56:55.115,0.1466668685116529,-0.2350375396265637,-inf,0.3797004280470906,0.3559883399324378,-0.3920586309008069,-inf,0.3404567986621535,0.4318507655677851,-0.1789134478482682,-inf,0.2669180909275365,0.2818207756949507,0.2647233440916587,-inf,0.1886742874171143,0.03780334389354387,-0.02068587149273573,-inf,-0.1331402293725269,722.0512820512821,830.0366300366301,0,805.0549450549451,682.1611721611722,0.208557,0.109924,0.955811,-0.231781,4.239349,-0.702820,1,1,1,2,1,84.296875
2018-11-09 22:56:56.112,0.2234096705128329,-0.2612017324843105,-inf,0.3348243299053704,0.2880936114451501,-0.5639828598698057,-inf,0.3449925532918656,0.5661164106138481,-0.1126126548855646,-inf,0.4668518307737757,0.3392289659560037,0.08601200805460622,-inf,0.1728079917634726,0.01821484641754343,-0.1426345842642153,-inf,-0.078402992989515,735.3479853479854,826.4102564102565,0,817.5457875457876,687.3992673992674,0.211121,0.110229,0.955078,-0.171967,3.536530,-0.560760,1,1,1,2,1,84.296875
2018-11-09 22:56:57.122,0.3311191172134895,-0.2878490034061194,-inf,0.1945589205854495,0.2405058885833331,-0.2675502981890036,-inf,0.1868807163490868,0.6738286081624728,-0.1044545442616223,-inf,0.5602936181772004,0.4761290033909291,0.2889569491205871,-inf,0.2941119831958868,-0.09929390213636904,0.04581870476235676,-inf,-0.09271459342600336,661.6117216117216,833.2600732600733,0,732.1245421245421,722.0512820512821,0.196838,0.105652,0.953308,-0.643005,3.521576,-0.695343,1,1,1,2,1,84.296875
2018-11-09 22:56:57.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-09 22:56:58.111,0.3344364591458624,0.5598574672953971,-inf,0.2809594690427406,0.2386682878003184,-0.2080817795179391,-inf,0.1955452063368928,0.5837215092377817,0.1094574942607966,-inf,0.4509692142089397,0.6110778788297919,0.2229493924137933,-inf,0.4628109291073827,-0.2687055840088354,0.06038648152637078,-inf,-0.2356512800368568,734.1391941391942,830.4395604395604,0,804.6520146520147,716.4102564102565,0.185120,0.106140,0.959595,-0.336456,4.022522,-1.114044,1,1,1,2,1,84.296875
2018-11-09 22:56:59.113,0.8166305614809992,0.2996568564258577,-inf,0.738774106682563,0.3747922506644366,-0.08008637153416687,-inf,0.3307313150211417,0.7516070957086981,0.08877306553688942,-inf,0.416039226615922,0.08317208419706493,0.2226023152350503,-inf,0.2273259085995004,0.06438120051555077,0.07649015454839952,-inf,0.02340127991068203,756.3003663003664,822.7838827838829,197.8388278388279,805.8608058608058,809.4871794871796,0.174133,0.103882,0.962463,0.426178,3.656158,-0.179443,1,1,1,2,1,84.296875
2018-11-09 22:57:00.111,0.843290805339486,0.08570977311158438,-inf,0.7144827638895523,0.3873775341959119,-0.150330661034029,-inf,0.3810999578144841,0.6414578157998311,-0.1528331273363874,-inf,0.4880195201615732,0.3423181820721656,0.181012274587258,-inf,0.3161759212532529,0.1061341879011548,-0.01077754704632243,-inf,0.04581301125701801,750.2564102564103,838.0952380952381,0,823.5897435897436,738.1684981684982,0.166260,0.110352,0.963745,0.194397,4.418793,-0.433655,1,1,1,2,1,84.296875
