2018-11-10 14:09:26.840,1.006409504123605,1.421256211568892,1.221285319553317,0.5642962741446952,0.3223809000314197,0.417604730694788,0.6411790858266703,0.1766574766981098,0.632584910438314,0.2135279703619928,0.5443025020941459,0.3404328426801863,0.8456016386446656,0.3554598001961816,0.4881276729452136,0.6863167693804894,0.5908723473647836,0.4209066221046835,0.2761548095841978,0.5109138136863369,826.007326007326,937.6190476190476,827.2161172161173,843.3333333333334,832.0512820512821,0.114807,0.144836,0.967712,0.553284,3.985138,-0.029907,1,1,1,1,1,82.234375
2018-11-10 14:09:27.823,0.3482296225749851,1.642810303952112,1.002868217329305,0.3493354997825882,0.1749011194746136,0.2628885500923757,0.4108597452160028,0.1198484986348616,0.5373781040919368,0.1232536857953422,0.4519234774668324,0.239130452434536,0.5901906560856726,0.2593276225858109,0.1747703715905051,0.5157852964479105,0.3561478755743802,0.3471074115461787,0.08693310614958968,0.3473754313507129,832.4542124542124,835.6776556776557,841.3186813186813,834.4688644688645,850.5860805860806,0.106384,0.147400,0.963257,0.396271,3.573914,0.276642,1,1,1,1,1,82.234375
2018-11-10 14:09:28.828,0.46011271647484,0.7474012764484211,0.8300969715411358,0.2532317305134758,0.1396621586910283,-0.54534713783865,0.2557616741323224,0.07934721365662202,0.2967951053810323,-0.1944704841510984,0.3769079048765764,0.2968963101383034,0.4126319314586097,0.04171074660820101,0.09224116281271806,0.5439568197590579,0.3609106869479911,0.02913710598573899,-0.1059466920481491,0.269164278871457,808.2783882783883,818.3516483516484,827.6190476190476,820.7692307692308,844.9450549450549,0.099854,0.139465,0.965698,-0.762634,3.357086,-0.859833,1,1,1,1,1,82.234375
2018-11-10 14:09:29.823,1.251441310428557,0.1184545648426772,1.003605557206943,1.426043418365798,0.4981650001258454,-0.4688097121399472,0.3611300253290027,0.3470696411237414,0.2426876042621303,-0.09869034773695858,0.3242850027978211,0.4982535765593274,0.8315035362716775,0.8267846881170486,0.4485436613323195,0.6221371217549665,0.7435662137210024,0.2454873731333783,0.06796127800165593,0.8548498446703717,838.0952380952381,855.8241758241759,827.2161172161173,836.0805860805862,859.047619047619,0.094666,0.139343,0.962891,0.029907,3.730927,0.343933,1,1,1,1,1,82.234375
2018-11-10 14:09:30.824,0.8328812829250194,0.02021213862408413,-0.08108086048810716,0.7865764594143874,0.3618780141674123,-0.3616203988063523,-0.2819277904662341,0.1855387982993675,0.6540441557975459,0.1103454225622886,0.0410673188680171,0.4860776747056818,0.7118896444302104,0.8266178433575381,0.5795766985746581,0.5727041919638578,0.7221355722273478,0.3337382347378935,0.2212817444168731,0.6743822071368779,842.5274725274726,849.3772893772895,834.0659340659341,856.6300366300367,871.941391941392,0.106323,0.136536,0.969360,0.022430,3.080444,0.224304,1,1,1,1,1,82.234375
2018-11-10 14:09:31.823,0.09067609708716934,-0.1779247044461022,0.04016163788571229,0.09401857968750482,0.4573363875852023,-0.2456460609263151,-0.1698907068186244,0.3965974022966108,0.7557926017045336,0.2229314486319096,0.02245439902579369,0.7598975069289687,0.7608680244462181,0.5876897820389627,0.5222254998732337,0.5807454856163803,0.6787304820452483,0.2876735819925038,0.228834336840842,0.4485610413435781,846.1538461538462,834.8717948717949,832.4542124542124,853.8095238095239,869.92673992674,0.110474,0.131958,0.970032,-0.201874,3.476715,-0.441132,1,1,1,1,1,82.234375
2018-11-10 14:09:32.837,0.2828997334980557,-0.04595602320151471,0.08852605779708164,0.1595451429327464,0.3794619930506709,-0.06595390792914363,-0.2564555936677576,0.423777969106353,0.7134835260181094,0.1350795516058729,0.08078226945801324,0.8108282791014021,0.7324562327160505,0.5697502983537364,0.4877229028892112,0.5341786131454453,0.5773272938528219,0.3927558365893647,0.06456400030193588,0.5074095231536773,850.989010989011,837.2893772893773,848.1684981684982,850.1831501831502,871.941391941392,0.108032,0.131958,0.964111,-0.157013,2.796326,-0.396271,1,1,1,1,1,82.234375
2018-11-10 14:09:33.823,-0.008902086579001102,-0.2848987549015225,-0.3029712857810592,-0.03493218755306012,0.2224651473399017,0.01556251692803356,-0.4356274710792262,0.1932934368381942,0.7992014555947499,0.1842797226856557,0.02432233072368965,0.8011440752400658,0.6367860334008181,0.472510012426398,0.3021100914097286,0.5957189841851842,0.3902518136511547,0.3769835218012484,0.05840158017551507,0.551860084659436,837.2893772893773,830.4395604395604,842.1245421245421,843.7362637362637,872.3443223443223,0.116943,0.128357,0.966736,-0.067291,3.282318,-0.403748,1,1,1,1,1,82.218750
2018-11-10 14:09:34.823,0.1388514637591833,0.0878650867192669,-0.2207558733319527,0.03699552523000613,0.5204831212954145,-0.1364111651136488,-0.186392550375445,0.3821114167987827,0.7750016487770344,0.1516881046003119,0.06172031533764291,0.7513861634708265,0.6691951552827093,0.3948879003916918,0.254429577092085,0.6078456028159482,0.3967238901562486,0.2340082651904843,-0.002355889968443427,0.4885210463045272,840.1098901098901,839.7069597069598,841.7216117216118,825.2014652014652,840.9157509157509,0.109009,0.125610,0.967651,-0.254211,3.454285,-0.254211,1,1,1,1,1,82.218750
2018-11-10 14:09:35.823,0.6320890772911945,0.03486888941354581,-0.3372236114625684,0.5212630309617279,1.018246942492949,-0.3377128608663459,-0.02921677906568954,0.8431459337696329,0.8312085427646343,0.02053255182860642,0.2076140410438671,0.744893951221602,0.5606123843718838,0.2386649766103713,0.1445580433809983,0.4966742679986533,0.4273281538370698,0.3194177578252447,0.05338090584441284,0.4748591733265757,835.6776556776557,832.4542124542124,838.0952380952381,842.5274725274726,859.4505494505495,0.108704,0.130249,0.966919,0.605621,4.344025,0.613098,1,1,1,1,1,82.218750
2018-11-10 14:09:36.823,0.4698178607078187,-0.1796383283183909,-0.2707463075489397,0.3211996282405765,0.5697899451963453,-0.2461864831212578,-0.1651860285836619,0.4524772409015967,0.6343617940801395,0.04938214170946018,-0.1687776960817741,0.7258072510269425,0.5466438544774995,0.4231223125733508,0.2804330980726275,0.6577883870418544,0.7189525012116057,0.4832581959237884,0.008236029464737584,0.7733645676291065,846.959706959707,850.989010989011,841.7216117216118,867.5091575091575,834.8717948717949,0.111938,0.134644,0.970276,0.553284,2.758942,0.269165,1,1,1,1,1,82.218750
2018-11-10 14:09:37.837,0.6294689177872869,0.4056360037845069,0.05019362412857888,0.4761441413824539,0.1813831639924225,-0.4024777839508285,-0.3329637802880998,0.07294133956185647,0.7634700335695407,0.1399707421069969,-0.2346134252178842,0.7541369626217759,0.657173763125333,0.6077154819428706,0.4842095671955925,0.621826290870326,0.5272784315559652,0.4342372584497086,0.1449631428921035,0.6268693738816496,877.1794871794872,880.4029304029305,870.3296703296703,880,767.1794871794872,0.123352,0.127808,0.970215,-0.224304,3.476715,-0.785065,1,1,1,1,1,82.218750
2018-11-10 14:09:38.836,1.032920406503669,0.9826204341418844,0.6004362502640282,0.9839722825070398,0.0678884741097259,-0.3811421318479041,-0.1771173698586178,0.2665188211469808,0.731845026483281,0.09968020549504478,0.06274679048546174,0.5946129558592291,0.7628754495947395,0.533687734077401,0.4111722315080952,0.7522195372296792,0.6317922169748479,0.4413265407843076,0.1923877583780035,0.6213473615481594,855.0183150183151,847.7655677655678,850.5860805860806,869.92673992674,835.2747252747253,0.120422,0.132324,0.966248,-0.224304,2.856140,0.306549,1,1,1,1,1,82.218750
2018-11-10 14:09:39.823,0.757801866324214,0.6999817676675655,0.3237295822809412,0.7965776020762987,0.1042600209446997,-0.3953769368925392,-0.2672138173212707,0.2086894373911696,0.7117934309911301,0.04332235630808035,0.02899741216807738,0.7131425949966026,0.6811801692896103,0.5337363882785203,0.2121406249201613,0.6814571598257604,0.5992335679750538,0.3002691170791281,0.09318831382844475,0.5294225478378188,865.0915750915751,839.7069597069598,824.7985347985348,852.6007326007326,889.2673992673992,0.117432,0.135925,0.965027,0.044861,3.394470,0.142059,1,1,1,1,1,82.218750
2018-11-10 14:09:40.828,0.4363300841746203,0.3278478952426236,0.1807367521786781,0.7010237686199493,0.1375534595315201,-0.3296274810571221,-0.1842218609366608,0.2839326368984022,0.7553427500354956,0.1635990606647674,0.2073459429031949,0.8118840725761133,0.6669274481191568,0.4433301715328304,0.1801166182650211,0.583559376622687,0.4249566483354721,0.1869673198676746,0.03538336501438438,0.5447739915624756,838.4981684981685,825.6043956043957,844.9450549450549,845.3479853479854,862.6739926739926,0.126953,0.134094,0.967224,-0.485992,3.491669,-1.061707,1,1,1,1,1,82.218750
2018-11-10 14:09:41.834,0.5870959859201739,-0.1261836104755246,0.7659386364191951,0.5993836482929057,0.2847235885532834,-0.5669706967439819,-0.1521749378694674,0.4560251812295565,0.8431270162422061,0.177844487976489,0.1408171269771857,0.8194468027793284,0.6544749748120099,0.2886333334500895,0.1630913261503523,0.6839235103856554,0.5258401557616171,0.06810190291753609,-0.06299465911676519,0.4095428446430813,840.1098901098901,833.2600732600733,837.6923076923077,850.989010989011,873.5531135531136,0.122498,0.126770,0.971375,0.284119,3.349609,0.037384,1,1,1,1,1,82.218750
2018-11-10 14:09:42.823,0.7461058042500153,-0.4854285328273753,0.5278095036212475,0.6157079962949729,0.8881431374707798,-0.4853142702727514,-0.2637593121126095,0.7548247298481281,0.9368735428012631,0.1869306172728786,0.3591584267319476,0.7971969509723514,0.6427729738883294,0.2064741825866526,0.05111498459309534,0.7033984600269615,0.354649877572331,0.03928629120135013,-0.0952428133569833,0.2364707377062576,823.1868131868132,832.8571428571429,832.8571428571429,839.7069597069598,844.5421245421246,0.121277,0.130920,0.965942,0.209351,3.902893,0.388794,1,1,1,1,1,82.218750
2018-11-10 14:09:43.833,0.2100835815419601,-0.2652818745471102,-0.3949617372536078,0.0512597296761959,0.4172502732465925,-0.1221861662698358,-0.2368910627083745,0.3748889472584501,0.9282081313362974,0.3414345093039891,0.3954863792193934,0.7117686376039241,0.5927374012256227,0.2815320428994808,0.1701898242246956,0.5811779043618674,0.33535280462164,0.3628392068928848,-0.2105896939226213,0.2282630778774469,822.7838827838829,831.2454212454213,840.1098901098901,830.4395604395604,861.8681318681319,0.121948,0.140686,0.967834,0.493469,1.465454,0.044861,1,1,1,1,1,82.187500
2018-11-10 14:09:44.838,0.6654680817463589,-0.1663524143032148,-0.5075328928974979,0.5785460729606634,0.8090838572309206,-0.3571401566790351,-0.1352713517832969,0.7527778882464243,0.8975760258012809,0.244142192686461,0.3119608937836296,0.9824731645152859,0.7052067914519816,0.1515334897043643,0.08165912068241746,0.6842762741737946,0.2441557627627918,0.2001729552599699,-0.09127339159516241,0.2983539451500276,834.8717948717949,844.9450549450549,839.7069597069598,826.007326007326,858.6446886446887,0.121216,0.126709,0.967590,-0.276642,3.760834,-0.882263,1,1,1,1,1,82.187500
2018-11-10 14:09:45.823,1.041936672638018,-0.07985601194520441,-0.1107708862883354,0.9510194575078269,1.285937908351943,-0.05996108643355334,0.03730742112451419,1.210314119766803,1.140685152324819,-0.2713010165718359,0.3034772232965638,0.9525695832019478,0.5993398181335282,0.01552335766750278,0.01207150474887071,0.6979853627950339,0.3227449595305631,-0.03640415027894024,-0.09349868235472758,0.3628449339289451,866.3003663003664,836.8864468864469,840.9157509157509,863.8827838827839,815.934065934066,0.124695,0.133118,0.969238,0.635529,3.484192,-0.837402,1,1,1,1,1,82.187500
2018-11-10 14:09:46.830,1.188753968104268,0.0604725546338705,-0.1435175470789028,1.213301116425589,1.387765314047155,0.01868522205795357,-0.03414702941053067,1.352352595354642,1.176164675774291,-0.1731719761285286,0.03792629442040726,0.7837480888956152,0.5313898815211957,0.05901913007517214,-0.02318785514612847,0.5841620311345195,0.3815872676936404,-0.0767852370761683,-0.4385808733334117,0.4936589517293197,848.974358974359,848.1684981684982,843.3333333333334,864.2857142857143,885.2380952380953,0.117981,0.136963,0.964294,0.127106,3.775787,0.590668,1,1,1,1,1,82.187500
2018-11-10 14:09:47.823,1.339165897616761,0.06249397104992823,-0.1633159526445458,1.335882206830159,1.544577979941988,0.09244801971041626,0.1697356316082458,1.479996737441322,1.100665872884273,-0.006610547411055186,0.1609363579089851,1.087992369716538,0.5244602965534286,0.1430830040975673,0.08506474433271356,0.6817943478312462,0.3301506533180088,0.08216557960332449,-0.39856447582446,0.5062138504827931,841.3186813186813,848.974358974359,834.8717948717949,843.3333333333334,844.9450549450549,0.123901,0.132446,0.965027,-0.194397,3.843079,-0.082245,1,1,1,1,1,82.187500
2018-11-10 14:09:48.823,1.142618951185943,0.02728796497487809,-0.2763119220887725,1.039484257934031,1.34597437550755,0.001659716266781,0.00716731484844403,1.248994623355423,1.139595494914349,0.01340407683055774,0.1147264775394448,1.084086126317163,0.5589121877179977,0.272573320733239,0.03870068427388958,0.5307617481438359,0.3400900850786487,0.01562917254361461,-0.3144247039469779,0.5807181811921052,851.7948717948718,839.7069597069598,842.5274725274726,848.1684981684982,867.9120879120879,0.131226,0.138489,0.966187,0.433655,2.631836,-0.411224,1,1,1,1,1,82.187500
2018-11-10 14:09:49.823,0.7044892540376303,-0.1648944140784928,-0.2071249461652421,0.7414099860217652,1.269904021790658,0.04737117434440574,0.03380224274128305,1.293495266477018,0.8083343901623601,-0.2818696504371451,-0.07678638778886294,0.7826622516275478,0.5198504387332867,0.150233240003396,-0.02742381111434877,0.5598324186741145,0.2522854165616142,-0.2835968772991535,-0.4371735656933358,0.4337975095132248,839.7069597069598,845.7509157509157,838.4981684981685,839.3040293040293,845.3479853479854,0.119873,0.133850,0.967712,0.351410,3.147736,0.239258,1,1,1,1,1,82.187500
2018-11-10 14:09:50.836,1.168056412371005,-0.02072857320799682,-0.07054150125639655,1.189941019528848,1.499801339136255,0.2675104879916353,0.1356815011277099,1.503022029538086,0.9030636413365901,0.02132542673138791,-0.1053184098493954,0.9044175951986781,0.418736965525393,-0.07515229641503719,-0.1590616231571681,0.5205830075111738,0.1954767134777652,-0.3539343438170794,-0.4748519819468041,0.3750976739587998,853.8095238095239,844.5421245421246,839.7069597069598,869.92673992674,884.0293040293041,0.128906,0.131836,0.963013,-0.254211,2.960815,-0.874786,1,1,1,1,1,82.187500
2018-11-10 14:09:51.823,1.154544516286199,0.03384488652018463,-0.3139119667551072,1.083948395291565,1.389078721710886,0.3134132035589406,0.04303551914262315,1.412892383469378,0.8653645384973239,0.3203789863859555,0.05208165205109785,0.835896258285681,0.5554104567632171,0.02847341961237828,-0.1878667047889703,0.5284422252985285,0.3261118684177778,-0.1837051371653483,-0.3447232005089378,0.3184919669831787,821.1721611721612,847.7655677655678,841.3186813186813,821.5750915750916,844.1391941391942,0.123291,0.131348,0.960022,-0.082245,3.274841,-0.471039,1,1,1,1,1,82.187500
2018-11-10 14:09:52.824,1.193391048364621,0.03586417770617871,-0.009899444059239763,1.070215586148586,1.441143981592882,0.2406186634172653,0.1387652686373939,1.44618002000449,1.240496745192726,0.3237232204849326,0.2215274393525714,1.202041800244936,0.6000335049014252,-0.1045558613223363,-0.1779657793271211,0.599322554710806,0.2913618108893253,-0.1026983960188043,-0.37273962249547,0.2010363519220099,817.5457875457876,848.5714285714286,839.3040293040293,817.5457875457876,911.0256410256411,0.124817,0.133606,0.965210,0.725250,3.947754,-0.097198,1,1,1,1,1,82.187500
2018-11-10 14:09:53.824,1.148321446981188,-0.1536763673654036,-0.1528930693477241,1.076432001301554,1.324240128377699,-0.02982265126998048,-0.02349741533178984,1.236168602574201,1.241370593070848,0.1530436008422575,0.2137668958318821,1.175023845401284,0.6584445750615605,-0.02705214967562359,-0.082678916292587,0.516237175386737,0.4120059505308942,-0.09537876873919574,-0.3779517579311517,0.5403345260262714,848.1684981684982,840.1098901098901,841.3186813186813,855.4212454212454,822.3809523809524,0.129517,0.137817,0.966248,-0.702820,3.125305,-0.186920,1,1,1,1,1,82.187500
2018-11-10 14:09:54.823,1.124446933336651,0.05700432920281914,-0.4167382679524519,1.07294338525968,1.398110037893806,0.1317817042791497,-0.07241942110736452,1.363858600742441,0.8441650874372617,-0.06529891806838319,0.06651898039401825,0.8314142089807784,0.595519471682994,0.01416101260201646,-0.1047727352601821,0.3639858877782974,0.3281723604972082,-0.07515227694197532,-0.4642425138096665,0.3851837526793707,836.8864468864469,842.5274725274726,842.5274725274726,853.4065934065934,846.959706959707,0.129150,0.133118,0.966064,0.246735,2.886047,0.022430,1,1,1,1,1,82.187500
2018-11-10 14:09:55.823,0.8608560703417145,-0.03327480875837789,-0.06734325388896738,0.8501081098426875,1.078515413149074,0.07258742180750755,-0.1430983795163688,1.079670904377769,0.7593049663862333,0.03998935599424248,0.08235885960924086,0.8691025450028284,0.646020040021638,0.2266231117352158,0.04059874560278633,0.3912528633713021,0.4170004852134058,0.133095670169679,-0.2622490519567277,0.3236505928846096,841.7216117216118,853.8095238095239,846.5567765567765,840.9157509157509,848.974358974359,0.135803,0.131775,0.966370,-0.314026,3.319702,-0.396271,1,1,1,1,1,82.187500
2018-11-10 14:09:56.823,0.1684997100926015,-0.4158308949937595,-0.1692960176035997,0.01770535819268436,0.1101478288091731,-0.2477939609951553,-0.2790834304444597,0.2264476576316183,0.6286598150663149,0.1218212806822083,-0.0002764763350138483,0.7956120277420388,0.5293803398377783,0.3719805917322906,0.1805922038837671,0.4492189429072268,0.4126658883906754,0.1975579291039221,-0.1146280979823994,0.2657464838056068,832.8571428571429,837.6923076923077,842.1245421245421,844.1391941391942,825.6043956043957,0.130859,0.131470,0.959961,-0.022430,3.663635,-0.328979,1,1,1,1,1,82.187500
2018-11-10 14:09:57.823,0.1661887072470863,-0.07243849699901372,-0.5401370061174728,0.0800658680096713,0.5922612245381399,-0.3651554807211175,-0.08641231285475745,0.3722007910473261,0.6122575249849842,0.01566354096893442,0.05736207409368625,0.7042603119850038,0.5633545757689619,0.2830081732641859,0.07804481598489053,0.513110971412408,0.5302563984304369,0.02175025445495078,-0.2653282760243721,0.3415013886849377,830.0366300366301,846.959706959707,842.5274725274726,838.4981684981685,834.4688644688645,0.125061,0.125732,0.965576,-0.426178,3.588867,-0.164490,1,1,1,1,1,82.187500
2018-11-10 14:09:58.834,0.6013319182169669,-0.05545244511658883,0.01832762490100082,0.4550382377437507,0.8433044378981506,-0.208222959675692,-0.05661557657501853,0.5532645459546727,0.8172391523732802,0.04090857966362951,-0.0409121976827641,0.7508113206969828,0.6055082992767234,0.3981018293570338,0.05197874926369025,0.4596423278101495,0.4048203087717868,0.1418426545431601,-0.2572158264510946,0.355270163857721,845.3479853479854,843.7362637362637,840.9157509157509,849.7802197802198,828.8278388278388,0.138062,0.134827,0.965271,0.471039,3.207550,-0.067291,1,1,1,1,1,82.187500
2018-11-10 14:09:59.833,0.61363902008575,-0.2753305754834171,-0.001917689555742077,0.496454125207187,0.4133580240581216,-0.2724308784948735,-0.3242194628530894,0.3810478784382203,0.9130578459295364,0.04470752532282624,-0.1086405739373454,0.6011980546625866,0.4081886159737661,0.4087346495179673,0.03369202135169263,0.4843482034466979,0.3421510893052561,0.1759122383435046,-0.167181755132919,0.3567749501991501,828.4249084249085,840.9157509157509,843.7362637362637,818.7545787545788,808.6813186813187,0.130554,0.132996,0.967224,-0.560760,3.409424,-0.523376,1,1,1,1,1,82.187500
2018-11-10 14:10:00.823,0.02511084875017928,-0.5306884863832118,-0.1916531969475744,0.1490226760125059,0.1590549415902843,-0.5187181878885964,-0.4952316514334341,0.1323174326480488,0.7583880075435858,-0.1601740246207491,-0.05906386192660788,0.5766267168278439,0.5133496113224081,0.2603310186721878,0.09610491275007478,0.4852494797279247,0.330485179124636,0.03121900285529754,-0.238687257869968,0.350785953027289,818.7545787545788,834.8717948717949,840.9157509157509,832.8571428571429,837.2893772893773,0.135864,0.130798,0.963928,0.426178,3.446808,-0.538330,1,1,1,1,1,82.187500
