TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2018-11-10 15:43:49.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:50.242,0.5459369598580109,2.076516194797071,1.786886779862098,1.205994474044592,0.261115013992348,0.845437352134761,0.4761661650996905,0.6096920249026873,0.5567008143102882,0.6020187536360776,0.23865273943033,0.4246632682240143,0.7064236035811221,1.341133080264118,1.012251864876407,0.7177601416108041,0.9329922640227934,1.188568709387836,1.237629704553827,0.853111582788461,863.0769230769231,837.6923076923077,846.959706959707,833.2600732600733,852.6007326007326,-0.320679,0.069397,0.924011,-3.925323,3.491669,15.252686,1,1,1,1,1,76.203125
2018-11-10 15:43:50.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:51.274,0.5459369598580109,1.792604528530725,1.485339428753967,1.205994474044592,0.261115013992348,0.6740014432236011,0.2030340169835546,0.6096920249026873,0.5567008143102882,0.6283521930072373,0.2605482614024063,0.4246632682240143,0.7064236035811221,1.156860413831903,0.8974526182496207,0.7177601416108041,0.9329922640227934,0.9636097444202849,0.9595971633066278,0.853111582788461,898.1318681318681,803.8461538461539,879.5970695970697,932.7838827838829,821.978021978022,0.008301,0.069824,0.994385,-3.200073,-14.564819,-4.501038,1,2,1,1,2,76.203125
2018-11-10 15:43:52.268,0.5459369598580109,1.966523717859586,1.114138042459178,1.205994474044592,0.261115013992348,0.8880454478466073,-0.1078496779635721,0.6096920249026873,0.5567008143102882,0.9124567251532477,0.1934315197323714,0.4246632682240143,0.7064236035811221,0.5806437314692811,0.4166440132980402,0.7177601416108041,0.9329922640227934,0.4225504931762764,0.1615998097710264,0.853111582788461,858.6446886446887,885.2380952380953,874.7619047619048,1135.054945054945,870.7326007326008,-0.000793,0.081421,1.003906,-0.672913,2.377625,3.850555,1,2,1,1,2,76.203125
2018-11-10 15:43:53.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:53.273,1.676102054961549,1.451683123253343,0.3389885316181662,1.205994474044592,0.979130119354067,0.4277585481666064,-0.06754391895339358,0.6096920249026873,0.5228599200863663,0.502460756128257,-0.04789252174817293,0.4246632682240143,0.7884640483892669,-0.01913108303258422,-0.1999951849906873,0.7177601416108041,0.4071917885191768,-0.5144069783109956,-0.7023105021331615,0.853111582788461,1002.490842490843,864.2857142857143,855.8241758241759,1053.260073260073,996.8498168498169,-0.085205,0.031067,0.986206,-6.302948,22.579956,29.974518,1,1,1,1,1,76.203125
2018-11-10 15:43:54.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:54.238,1.804747657885863,1.589961475289948,1.034564723367687,1.205994474044592,1.16715141059629,0.8913509765888277,0.08760818147163908,0.6096920249026873,0.5166384241717932,0.5599826268957849,0.2095633945750646,0.4246632682240143,0.9153652724136992,0.2485355572199457,0.3044591367015514,0.7177601416108041,0.5119540926165285,0.0574686433764623,-0.0426480365593237,0.853111582788461,761.5384615384615,921.9047619047619,852.1978021978023,671.2820512820513,842.9304029304029,-0.230347,-0.039246,0.993958,6.833801,6.422577,-19.043427,1,1,1,1,1,76.203125
2018-11-10 15:43:54.710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:55.251,1.804747657885863,1.651983631434862,1.130982789725897,1.205994474044592,1.16715141059629,0.6240790380978364,0.3361441758601076,0.6096920249026873,0.5166384241717932,0.4367462182784688,0.3980918272793114,0.4246632682240143,0.9153652724136992,0.4788462573424547,0.8075617963568537,0.7177601416108041,0.5119540926165285,0.3128815276787051,0.6599058076963465,0.853111582788461,878.7912087912089,825.2014652014652,840.9157509157509,823.5897435897436,849.7802197802198,-0.319153,0.147705,0.963623,-2.497253,-3.028107,5.390778,1,1,1,1,1,76.203125
2018-11-10 15:43:55.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:56.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:56.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:56.238,1.804747657885863,1.799058993067417,1.205984580088178,1.205994474044592,1.16715141059629,0.4404711021299226,0.4674854583227432,0.6096920249026873,0.5166384241717932,0.7084768525533631,0.4749446365363529,0.4246632682240143,0.9153652724136992,0.593706110755481,0.6771413545015974,0.7177601416108041,0.5119540926165285,0.4822102794854743,0.6798830580169558,0.853111582788461,694.2490842490843,823.5897435897436,840.9157509157509,699.0842490842491,783.2967032967033,0.058777,0.110840,0.996643,-13.458252,-16.628418,-25.406189,1,2,1,1,2,76.187500
2018-11-10 15:43:56.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:57.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:57.227,1.804747657885863,1.530502523220189,0.9535393904524914,1.205994474044592,1.16715141059629,0.5755024214506712,0.3401623519848162,0.6096920249026873,0.5166384241717932,0.8749533987423674,0.3488633311506078,0.4246632682240143,0.9153652724136992,0.4341041585012724,0.3441690431924092,0.7177601416108041,0.5119540926165285,0.2937902968932688,0.2529134045571689,0.853111582788461,25.38461538461539,771.2087912087912,839.3040293040293,1191.465201465202,834.4688644688645,0.001282,0.110718,1.011108,11.918030,-16.583557,-32.905426,1,2,1,1,2,76.187500
2018-11-10 15:43:57.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:58.245,1.804747657885863,1.5694503937049,1.048909675343261,1.205994474044592,1.16715141059629,0.7959458899752092,0.4108099635252367,0.6096920249026873,0.5166384241717932,0.6342931910632986,0.3478764683658784,0.4246632682240143,0.9153652724136992,0.490668981562508,0.3154597084151973,0.7177601416108041,0.5119540926165285,0.255954433113475,0.1443817944378882,0.853111582788461,25.38461538461539,860.2564102564103,826.007326007326,877.985347985348,954.9450549450549,-0.253662,0.150269,0.969482,-1.914062,2.826233,49.160004,1,2,1,1,2,76.187500
2018-11-10 15:43:58.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:58.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:59.286,1.804747657885863,1.84836074037327,1.404662343340432,1.205994474044592,1.16715141059629,0.9316415405568371,0.408769067754066,0.6096920249026873,0.5166384241717932,0.7739180840909559,0.297567537753952,0.4246632682240143,0.9153652724136992,0.4868584014334966,0.4954910758829214,0.7177601416108041,0.5119540926165285,0.3348060641740032,0.1802505420789555,0.853111582788461,996.4468864468864,846.5567765567765,844.1391941391942,883.6263736263736,871.1355311355312,-0.130615,0.172852,0.973633,-1.734619,1.981354,3.962708,1,2,1,1,2,76.187500
2018-11-10 15:43:59.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:59.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:43:59.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:44:00.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:44:00.244,1.804747657885863,1.358109550602016,1.446564838704613,1.205994474044592,1.16715141059629,0.5664535109834636,0.3163957886357452,0.6096920249026873,0.5166384241717932,0.50978867583062,0.3159859819695737,0.4246632682240143,0.9153652724136992,0.3540388495741078,0.2006423413881373,0.7177601416108041,0.5119540926165285,0.370331803661875,-0.09265297498615499,0.853111582788461,863.8827838827839,842.1245421245421,846.5567765567765,796.996336996337,840.5128205128206,-0.157288,0.183167,0.977600,-2.557068,1.704712,2.676697,1,2,1,1,2,76.187500
2018-11-10 15:44:01.235,1.804747657885863,0.8369779054248224,0.7270446901154987,1.205994474044592,1.16715141059629,0.4552381274254723,-0.003567604633885442,0.6096920249026873,0.5166384241717932,0.2685340360197428,0.07246060018036739,0.4246632682240143,0.9153652724136992,0.1321833074427964,0.05662496878620522,0.7177601416108041,0.5119540926165285,0.2233491637554345,-0.1348262511399556,0.853111582788461,886.4468864468864,838.901098901099,850.5860805860806,872.7472527472528,840.5128205128206,-0.165588,0.131470,0.975525,-1.682281,1.899109,1.345825,1,2,1,1,2,76.187500
2018-11-10 15:44:02.285,1.068560900105702,1.064196213166167,0.1663845265474715,0.6958876444801239,0.4149053208151408,0.4915680524559168,-0.05938884322312173,0.3295269120713564,0.5758042782954066,0.4112390966191706,0.1567569646093828,0.6366318170399697,0.2572750722429666,-0.07483044021795422,-0.1852564764914572,0.3404898821716396,0.1094680836879607,-0.2453880898951879,-0.6147586921642849,0.1372851670776245,875.9706959706959,844.1391941391942,846.959706959707,867.9120879120879,807.0695970695971,-0.159973,0.147583,1.004150,1.891632,1.899109,11.013336,1,1,1,1,1,76.187500
2018-11-10 15:44:03.275,1.191852908170205,0.8601225370607117,0.1615325353837573,1.22281832028952,0.4460279366457497,0.1521404934769244,-0.1242299212198994,0.3008550304117946,0.5230857521924894,0.3798538364304959,0.1042658923116743,0.6818726519874155,0.333677397316783,-0.07424899568845716,-0.38812617006502,0.3914332547094991,0.120879578024524,-0.3277811973691342,-0.6520792850582759,-0.02886631063466218,979.1208791208792,845.3479853479854,849.3772893772895,958.1684981684982,826.8131868131868,-0.161255,0.132202,1.002014,2.736511,-2.130890,1.562653,1,1,1,1,1,76.187500
2018-11-10 15:44:04.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:44:04.237,0.9592773139362374,0.5306651069341255,0.9087671724132579,1.164479916462403,0.3366160769697218,-0.07799420031618787,0.04221108412218853,0.4017106370070357,0.628561356984665,0.4204039464916908,0.2367548908405774,0.6100005749636049,0.4217218535054552,0.02789619376685792,-0.3410516119440828,0.4696554729667538,0.1691005824035309,-0.4945154225634062,-0.7621620216447965,0.0191325095960978,909.0109890109891,837.6923076923077,857.4358974358975,911.0256410256411,879.1941391941392,-0.142273,0.131592,0.985962,-1.652374,1.360779,-0.306549,1,1,1,1,1,76.187500
2018-11-10 15:44:05.248,0.8710370747723569,0.9983702320177487,1.118700364904349,0.9276940083122381,0.3906040997329402,0.3019146477750691,0.2173027739590484,0.4756170321129232,0.6170551398311233,0.4927470169821045,0.2636190545071175,0.5900176854513273,0.4953043735035943,-0.08097188409790006,-0.2678261845611913,0.5756615569436009,0.2228058170214797,-0.4177900304619213,-0.6846371317029987,0.03146166408193288,864.2857142857143,837.2893772893773,848.1684981684982,854.2124542124542,848.974358974359,-0.128479,0.164917,0.972961,-1.114044,2.572021,-3.439331,1,1,1,1,1,76.187500
2018-11-10 15:44:06.267,0.6087343521224039,0.9377313063889055,0.965783589454228,0.5867379803707451,0.1432079839928394,0.4136142811675765,-0.03561978623594707,0.05098224021982554,0.646846433354255,0.2656843316938368,0.2523316263190392,0.3978613997697779,0.3793398174162734,-0.1223101047113364,-0.2201283969501642,0.2466479472712402,0.4509006390961529,-0.1571806219813244,-0.3720510215994308,0.2857642591560389,873.5531135531136,824.3956043956044,850.5860805860806,845.7509157509157,875.5677655677656,-0.141174,0.143372,0.976807,-1.181335,2.243042,1.749573,1,2,1,1,2,76.171875
2018-11-10 15:44:07.263,0.5444721722442536,0.5271419897092731,0.3997637755493539,0.3967454838518691,0.1452596180536055,-0.05021048751155122,0.06904249311572538,-0.03027076795040936,0.681757952223157,0.3697697048704942,0.1485801141178021,0.4630291849052043,0.3401441905500084,0.0416654508109036,-0.1194391215663695,0.3957210811284699,0.3908344158851526,-0.2220411143956768,-0.3751980236446359,0.2175519699088493,857.032967032967,841.3186813186813,856.2271062271062,864.2857142857143,843.3333333333334,-0.146790,0.135376,0.983093,-0.874786,2.048645,3.177643,1,1,1,1,1,76.171875
2018-11-10 15:44:08.270,0.6054332905052454,0.5099140941568099,0.5069883083266032,0.2664964516252745,0.4407470082254763,-0.009448128314583448,0.1727553925974515,0.0435991193010463,0.4811343033934942,0.3635047571076218,0.2285433309061525,0.4545595607310852,0.2860513399269723,0.07710973539842783,-0.06488308083108821,0.353660235567355,0.1338507047980474,-0.2804503419762017,-0.4628796857265562,-0.0591683408648713,1338.534798534798,25.38461538461539,1158.827838827839,736.959706959707,906.5934065934066,-0.168030,0.113098,0.977112,-5.173950,1.368256,2.990723,1,1,1,1,1,76.171875
2018-11-10 15:44:08.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:44:08.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2018-11-10 15:44:09.239,0.8021319159446055,0.2270994815001526,0.4626787078986728,0.4267856234286285,0.5869530349234588,-0.1788275125497636,0.1454707414285346,0.04513981407193737,0.1616939846860536,-0.04980473607590882,0.2074160154319352,0.331146842189049,0.2783471523061853,-0.01217331255172496,-0.1932075300869831,0.3144071806275335,0.08821453057806088,-0.4079714391450096,-0.5019405156371529,-0.04577962554847485,803.8461538461539,1054.468864468864,834.8717948717949,867.1062271062272,862.6739926739926,-0.142578,0.138916,0.989685,0.007477,2.437439,3.872986,1,1,2,1,1,76.171875
2018-11-10 15:44:10.302,0.8343367041709124,0.2680527374634136,0.9564588772808801,0.4498836442223207,0.61236524398968,-0.1855988854602654,0.3868530472037656,-0.04111582927044562,0.063091237235794,-0.05263484206443381,0.07577270702491508,0.2865365082200106,0.2905536206140788,-0.06389319403263578,-0.1831259133908838,0.3197177596931319,0.1161324124328366,-0.4576370518827308,-0.2875561709167458,-0.03124279727588136,916.2637362637363,949.3040293040293,847.3626373626374,871.1355311355312,863.4798534798535,-0.149963,0.135681,0.964783,-3.185120,-2.003784,0.358887,1,1,1,1,1,76.171875
2018-11-10 15:44:11.237,0.8343367041709124,0.2680527374634136,1.200421136926155,0.9626167081380753,0.61236524398968,-0.1855988854602654,0.4336780277617275,1.078493615427325,0.063091237235794,-0.05263484206443381,0.4036122365027764,0.4599327007690118,0.2905536206140788,-0.06389319403263578,-0.009979578743824005,0.9351101972921265,0.1161324124328366,-0.4576370518827308,0.03784426322191386,0.5062729900931359,852.6007326007326,878.3882783882784,851.3919413919414,846.1538461538462,857.8388278388279,-0.143616,0.132629,0.984619,-2.011261,2.026215,3.267365,1,2,1,1,1,76.171875
2018-11-10 15:44:12.244,0.8343367041709124,1.016028467497468,1.248772810208938,0.9597395998787481,0.61236524398968,0.05292259389440099,0.7224788104901069,0.7757166402105918,0.063091237235794,0.1039782351736565,0.5954435897993006,0.6958181257361465,0.2905536206140788,0.05373360100585935,0.3605332450548643,0.6600530495152476,0.1161324124328366,-0.3449199090632703,0.002246501205313736,0.3253680452646701,900.1465201465202,866.7032967032967,828.8278388278388,850.989010989011,873.1501831501831,-0.141296,0.129578,0.983276,-0.934601,2.018738,2.325287,1,1,1,1,1,76.171875
2018-11-10 15:44:13.250,0.8710722206389635,0.997361397848508,0.7766521070427933,0.7403011591866537,0.3318671168840959,0.4109255367454999,0.5479775586164441,0.5107372099197128,0.5387024215870537,0.6206285219151613,0.6451308387553017,0.5325063492253027,0.2610496075701682,0.1198866120278618,0.04545074989890309,0.2844463548153796,0.1588657213536696,-0.3990835453397009,-0.3856331646201754,0.1052614851716101,908.2051282051282,838.4981684981685,844.5421245421246,855.8241758241759,875.5677655677656,-0.142395,0.127441,0.981628,-0.493469,2.056122,3.043060,1,1,1,1,1,76.171875
2018-11-10 15:44:14.274,0.9315282458602183,1.129240049386318,1.302089489111691,1.649977252518428,0.5205966817508931,0.5790363292584846,0.9743502561592913,0.8354278402455666,0.6276120671067174,0.6550563893829144,1.05932236347901,0.6926477135714676,0.1613897931844677,0.226096750858202,0.03872694086962746,0.2375518900339567,0.3913492846756342,-0.2452760027800679,-0.6621296632903936,0.3574803256266226,892.0879120879121,840.5128205128206,832.0512820512821,858.2417582417582,863.8827838827839,-0.141602,0.127075,0.982483,-0.710297,1.973877,2.915955,1,1,1,1,1,76.171875
2018-11-10 15:44:15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:44:15.275,1.282618941456998,0.9581780923625358,1.425510065024452,1.906449851704629,0.5045649612229048,0.4932088394171607,0.8165045624177376,1.040199335176506,0.5939824347706003,0.451357992291025,1.04587277452281,0.6746289614020017,0.09209315869111313,0.1049670881612921,0.1491210477598584,0.1306662736505677,0.08563773476321027,-0.5454931015711291,-0.6128613885258045,0.3053678500327203,880.4029304029305,821.1721611721612,846.1538461538462,848.5714285714286,790.5494505494506,-0.141602,0.125732,0.985962,-0.500946,2.362671,3.102875,1,1,1,1,1,76.171875
2018-11-10 15:44:16.272,0.6802745294055245,1.002368757274781,1.144536700035812,0.7013900615915647,0.2047225513940813,0.4445784435553424,0.3265905370132089,0.3479006481990607,0.2788649585144992,0.463787636694112,0.290567281788683,0.4017147124104122,0.1411799738060843,0.2479372808418858,0.2507895569231488,0.2242010929612218,-0.4458106304457689,-0.6523255018731359,-0.5482325757817891,-0.469786783193491,877.1794871794872,830.4395604395604,859.8534798534798,849.3772893772895,884.8351648351648,-0.145874,0.126709,0.984253,-1.016846,2.213135,2.071075,1,1,1,1,1,76.156250
2018-11-10 15:44:17.251,0.4453506548577869,0.7914890502536457,0.7157209961462881,0.4748737803693871,0.2079411582895785,0.2884637332958245,0.7466788088440712,0.2448334622720922,0.3408850122836918,0.5461443371255331,0.7375273725685767,0.4698032031170393,0.0804498326943781,0.05696726259870934,0.2491215784005807,0.2050245611880064,-0.467441920331484,-0.6327055412174026,-0.5911839718791441,-0.404870330644941,910.2197802197802,827.6190476190476,855.4212454212454,881.6117216117217,847.3626373626374,-0.141052,0.125427,0.983215,-0.889740,2.272949,1.547699,1,1,1,1,1,76.156250
2018-11-10 15:44:17.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:44:18.283,0.2396119455396021,0.6147026446519389,1.121068939897114,0.3428149050243477,0.1295021801965568,0.3622886309633088,0.6798895379421207,-0.04211980638341762,0.3564297703955448,0.4700778749327064,0.7725836161976777,0.2319404572088356,0.05175232932834118,-0.01712448666876009,0.160208381537497,0.2564442698592914,-0.5132181748771368,-0.5642402292400132,-0.6748492586465024,-0.3690808336336802,861.8681318681319,834.0659340659341,854.2124542124542,836.0805860805862,877.5824175824176,-0.137634,0.123474,0.990662,-0.411224,2.003784,3.551483,1,1,1,1,1,76.156250
2018-11-10 15:44:19.240,0.1767215705152027,0.7121614132303231,0.835935206066614,0.1630395468003182,0.07802183491651186,0.5241224266271315,-0.2225219941267316,0.1860453038599719,0.3892480734350612,0.3770161300501587,0.2629819659655949,0.2070316536477153,0.06980420332749476,0.06959793168945662,-0.1923879073999015,0.05140959291035208,-0.5207023615903651,-0.5897829865883518,-0.7196177013824013,-0.5704883440201912,874.7619047619048,849.3772893772895,848.1684981684982,844.9450549450549,902.5641025641025,-0.141602,0.121948,0.983643,-0.164490,2.332764,2.811279,1,1,1,1,1,76.156250
2018-11-10 15:44:20.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:44:20.283,0.1493713611012724,0.6526511004305612,0.4876887216586924,0.1373703921368222,0.06771970616203667,0.3999227062099704,-0.2399472489805643,0.05086249905374322,0.2351604704803236,0.5192480692913636,-0.003584890447493289,0.1182550312967436,0.114238042574269,-0.05081895886097524,-0.2875246990090596,-0.1128761010188323,-0.477042114493027,-0.6534591539825821,-0.7894564284894844,-0.2362981809447797,887.2527472527473,855.4212454212454,853.8095238095239,853.0036630036631,865.0915750915751,-0.142639,0.127808,0.983398,-0.358887,2.340240,2.766418,1,1,1,1,1,76.156250
2018-11-10 15:44:21.276,0.7241054957006358,0.8250328820957958,1.024875655565353,0.3638648469615075,0.262804293608511,0.4432268928362854,0.4611943653688259,0.08993266278771328,0.07248761579883212,0.5046574412358621,0.2952560459649949,-0.05753652044084345,0.06345503001568653,-0.06207756301458315,-0.2619750400085904,0.06637655823125205,-0.5557552057975019,-0.5805901282336557,-0.7919278832014605,-0.3136736916161794,867.9120879120879,844.1391941391942,840.1098901098901,838.901098901099,860.6593406593407,-0.142334,0.124329,0.981262,-0.897217,1.966400,2.721558,1,1,1,1,1,76.156250
2018-11-10 15:44:22.274,0.5749820342850446,1.161635190954669,1.050764595979931,0.294360238040028,0.2141492361776224,0.4903654554516464,0.5422183673534579,0.004756787530396842,0.0952024488492334,0.3151585523535552,0.3201101442062491,0.07814113529518131,0.05798724665924435,0.1708149881807611,-0.1768174289297356,0.1221004915535013,-0.4834757575385734,-0.4883321047386481,-0.8070857174538666,-0.288809074231852,867.9120879120879,829.2307692307693,858.6446886446887,852.6007326007326,837.6923076923077,-0.143127,0.122742,0.980286,-0.942078,1.831818,2.609406,1,1,1,1,1,76.156250
2018-11-10 15:44:23.258,0.1146872349166834,1.460373708131832,0.5613020131637554,0.1839888209978279,0.1280391184684954,0.7986014508337896,0.6554239346098091,0.0534242324075741,0.2717645849353657,0.7390632423795445,0.4650129510764994,0.2631263026954289,0.01325724283047152,0.1718704477251856,-0.1970479110826876,-0.04897331951152301,-0.4820175653408489,-0.5201914379082945,-0.9368367477144255,-0.2623068576101583,868.7179487179487,861.0622710622711,852.6007326007326,847.7655677655678,861.4652014652015,-0.140320,0.125854,0.982727,-0.194397,2.228088,3.020630,1,1,1,1,1,76.156250
2018-11-10 15:44:23.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-11-10 15:44:23.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
